Player;Role;Team;Opponent Team;Opponent Player;Date;Round;Day;Patch;Stage;No Game;all Games;Format;Game of day;Side;Time;Ban;Ban Opponent;Pick;Pick Opponent;Champion;Champion Opponent;Outcome;Kills Team;Turrets Team;Dragon Team;Baron Team;Level;Kills;Deaths;Assists;KDA;CS;CS in Teams Jungle;CS in Enemy Jungle;CSM;Golds;GPM;GOLD%;Vision Score;Wards placed;Wards destroyed;Control Wards Purchased;Detector Wards Placed;VSPM;WPM;VWPM;WCPM;VS%;Total damage to Champion;Physical Damage;Magic Damage;True Damage;DPM;DMG%;K+A Per Minute;KP%;Solo kills;Double kills;Triple kills;Quadra kills;Penta kills;GD@15;CSD@15;XPD@15;LVLD@15;Objectives Stolen;Damage dealt to turrets;Damage dealt to buildings;Total heal;Total Heals On Teammates;Damage self mitigated;Total Damage Shielded On Teammates;Time ccing others;Total Time CC Dealt;Total damage taken;Total Time Spent Dead;Consumables purchased;Items Purchased;Shutdown bounty collected;Shutdown bounty lost
Daglas;JUNGLE;VIT;FNC;Razork;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:24:39;RekSai;Twisted_Fate;Senna;Vi;Sejuani;Vi;Loss;6;2;1;0;11;0;3;5;1.7;127;119;0;5.2;6806;276;18;27;8;7;7;6;1.1;0.32;0.28;0.28;17.3;9026;5100;3458;468;366;12.2;0.2;83.3;0;0;0;0;0;-347;-13;-803;0;0;0;0;13114;442;21767;0;24;244;27178;108;8;20;0;0
Vetheo;MID;VIT;FNC;Humanoid;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:24:39;Azir;Rumble;Tahm_Kench;Ahri;Orianna;Ahri;Loss;6;2;1;0;13;3;7;2;0.7;207;4;0;8.4;9102;369;24;31;11;11;7;6;1.26;0.45;0.28;0.45;19.9;19437;784;18259;394;789;26.3;0.2;83.3;1;1;0;0;0;454;20;901;1;0;1480;1480;235;0;9777;385;30;332;15665;200;9;21;0;200
Carzzy;ADCARRY;VIT;FNC;Noah;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:24:39;Blitzcrank;Volibear;Sejuani;Rakan;Senna;Varus;Loss;6;2;1;0;11;2;5;2;0.8;62;4;0;2.5;7024;285;18.6;58;29;9;4;4;2.35;1.18;0.16;0.37;37.2;18618;17694;0;924;755;25.2;0.16;66.7;0;0;0;0;0;-544;-92;-1134;-1;0;877;877;8497;3466;6388;1409;30;280;14061;91;6;18;0;0
Hylissang;SUPPORT;VIT;FNC;Jun;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Blue;00:24:39;Nautilus;Maokai;Aatrox;Zac;Tahm_Kench;Rakan;Loss;6;2;1;0;10;1;6;3;0.7;121;0;0;4.9;6581;267;17.4;19;13;3;4;3;0.77;0.53;0.16;0.12;12.2;6443;867;5401;175;261;8.7;0.16;66.7;0;0;0;0;0;911;81;1178;1;0;421;421;4238;80;32773;1569;11;158;24782;136;8;21;0;0
Oscarinin;TOP;FNC;VIT;Photon;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:24:39;Rell;Zeri;Varus;Orianna;Zac;Aatrox;Win;26;9;2;1;15;2;0;15;Perfect_KDA;212;0;0;8.6;11111;451;20.8;19;7;2;2;2;0.77;0.28;0.08;0.08;9.4;14348;1607;12438;303;582;17.5;0.69;65.4;0;1;0;0;0;-16;-5;84;0;0;5533;5533;35563;0;36655;0;36;243;35776;0;3;20;150;0
Razork;JUNGLE;FNC;VIT;Daglas;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:24:39;Twisted_Fate;RekSai;Vi;Senna;Vi;Sejuani;Win;26;9;2;1;14;2;2;16;9;173;145;0;7;10039;407;18.8;38;7;7;6;5;1.54;0.28;0.24;0.28;18.8;11821;10828;0;993;480;14.4;0.73;69.2;0;0;0;0;0;347;13;803;0;0;2999;2999;15205;0;29773;0;24;335;27441;47;6;23;0;0
Humanoid;MID;FNC;VIT;Vetheo;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:24:39;Rumble;Azir;Ahri;Tahm_Kench;Ahri;Orianna;Win;26;9;2;1;15;11;1;12;23;208;0;0;8.4;12991;527;24.3;28;11;8;3;2;1.14;0.45;0.12;0.32;13.9;27848;2242;18763;6843;1130;34;0.93;88.5;0;1;1;0;0;-454;-20;-901;-1;0;6097;6097;7971;544;8492;0;22;54;15663;10;5;21;0;0
Noah;ADCARRY;FNC;VIT;Carzzy;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:24:39;Volibear;Blitzcrank;Rakan;Sejuani;Varus;Senna;Win;26;9;2;1;14;11;1;10;21;192;1;0;7.8;12260;497;23;21;12;5;4;4;0.85;0.49;0.16;0.2;10.4;20741;15087;5214;440;841;25.3;0.85;80.8;0;3;1;0;0;544;92;1134;1;0;8547;8547;4421;0;7870;0;19;245;11795;21;6;22;50;0
Jun;SUPPORT;FNC;VIT;Hylissang;08.04.2024;3;7;v14.6;Spring_Playoffs_24;3;4;5;3;Red;00:24:39;Maokai;Nautilus;Zac;Aatrox;Rakan;Tahm_Kench;Win;26;9;2;1;12;0;2;24;12;27;0;0;1.1;6957;282;13;96;56;13;12;11;3.89;2.27;0.49;0.53;47.5;7136;1081;5291;764;289;8.7;0.97;92.3;0;0;0;0;0;-911;-81;-1178;-1;0;615;615;8654;2676;16810;2840;32;73;17795;43;15;31;0;0
Oscarinin;TOP;FNC;VIT;Photon;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:42:28;Rumble;Zeri;Varus;Xayah;Zac;Renekton;Win;36;10;3;1;18;6;3;15;7;265;11;0;6.2;16256;383;19.3;31;8;9;5;4;0.73;0.19;0.12;0.21;8.8;35148;3649;30375;1124;828;19.9;0.49;58.3;1;1;0;0;0;-204;-11;-197;0;0;5107;5107;72226;0;117000;0;74;493;72662;127;7;21;450;400
Razork;JUNGLE;FNC;VIT;Daglas;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:42:28;Twisted_Fate;Rell;Renata_Glasc;Rakan;Vi;Sejuani;Win;36;10;3;1;17;10;3;16;8.7;205;179;0;4.8;16448;387;19.5;59;14;14;12;12;1.39;0.33;0.28;0.33;16.7;30515;26452;0;4063;719;17.3;0.61;72.2;1;2;0;0;0;731;2;64;0;0;6354;6354;26063;0;81758;0;47;378;52058;147;14;36;100;550
Humanoid;MID;FNC;VIT;Vetheo;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:42:28;Volibear;RekSai;Azir;Sejuani;Azir;Akali;Win;36;10;3;1;18;13;4;12;6.3;385;31;0;9.1;21204;499;25.1;25;9;8;0;0;0.59;0.21;0;0.19;7.1;56218;1292;53894;1032;1324;31.8;0.59;69.4;3;1;1;0;0;1197;18;1158;1;0;7204;7204;5782;0;48366;0;22;380;34785;198;5;22;650;1350
Noah;ADCARRY;FNC;VIT;Carzzy;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:42:28;Taliyah;Poppy;Vi;Akali;Varus;Xayah;Win;36;10;3;1;18;7;6;17;4;351;32;0;8.3;19670;463;23.3;49;19;12;6;6;1.15;0.45;0.14;0.28;13.8;43589;27419;13086;3084;1026;24.7;0.57;66.7;1;2;0;0;0;-2275;-34;-1233;-1;0;7050;7050;6021;0;20734;0;28;463;23556;186;9;33;750;650
Jun;SUPPORT;FNC;VIT;Hylissang;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Blue;00:42:28;Ahri;KSante;Zac;Renekton;Renata_Glasc;Rakan;Win;36;10;3;1;16;0;8;22;2.8;47;0;0;1.1;10777;254;12.8;190;117;22;20;20;4.47;2.76;0.47;0.52;53.7;11245;2166;7400;1679;265;6.4;0.52;61.1;0;0;0;0;0;-463;3;-67;0;0;1051;1051;7834;3752;29255;7516;30;259;29604;235;23;40;0;0
Photon;TOP;VIT;FNC;Oscarinin;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:42:28;Zeri;Rumble;Xayah;Varus;Renekton;Zac;Loss;24;8;2;2;18;6;5;10;3.2;310;10;0;7.3;18672;440;22.9;44;12;12;6;6;1.04;0.28;0.14;0.28;13.4;54957;42215;8849;3893;1294;32.2;0.38;66.7;1;1;0;0;0;204;11;197;0;0;7276;7276;24683;0;95352;0;34;117;69109;189;9;28;1550;550
Daglas;JUNGLE;VIT;FNC;Razork;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:42:28;Rell;Twisted_Fate;Rakan;Renata_Glasc;Sejuani;Vi;Loss;24;8;2;2;17;0;7;18;2.6;202;163;0;4.8;13010;306;15.9;56;16;13;15;14;1.32;0.38;0.35;0.31;17;15662;7562;7330;770;369;9.2;0.42;75;0;0;0;0;0;-731;-2;-64;0;0;759;759;18193;2076;77621;0;44;486;47193;232;19;39;0;0
Vetheo;MID;VIT;FNC;Humanoid;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:42:28;RekSai;Volibear;Sejuani;Azir;Akali;Azir;Loss;24;8;2;2;18;5;8;9;1.8;333;7;0;7.8;17904;422;21.9;42;11;13;6;5;0.99;0.26;0.14;0.31;12.8;35042;1325;33080;637;825;20.5;0.33;58.3;0;2;0;0;0;-1197;-18;-1158;-1;0;2896;2896;8049;3351;27107;0;3;173;41701;272;8;31;350;600
Carzzy;ADCARRY;VIT;FNC;Noah;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:42:28;Poppy;Taliyah;Akali;Vi;Xayah;Varus;Loss;24;8;2;2;18;12;9;6;2;392;53;0;9.2;21393;504;26.2;65;20;24;8;8;1.53;0.47;0.19;0.57;19.8;57181;55123;113;1945;1346;33.5;0.42;75;0;2;0;0;0;2275;34;1233;1;0;5840;5840;6774;0;18848;0;22;133;31444;402;10;33;1050;800
Hylissang;SUPPORT;VIT;FNC;Jun;08.04.2024;3;7;v14.6;Spring_Playoffs_24;4;4;5;4;Red;00:42:28;KSante;Ahri;Renekton;Zac;Rakan;Renata_Glasc;Loss;24;8;2;2;15;1;7;20;3;32;0;0;0.8;10610;250;13;122;68;14;14;15;2.87;1.6;0.33;0.33;37.1;7769;1382;4678;1709;183;4.6;0.49;87.5;0;0;0;0;0;463;-3;67;0;0;2493;2493;6981;2490;37823;6324;38;109;28702;254;23;40;0;0
Adam;TOP;BDS;FNC;Oscarinin;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Blue;00:31:49;Vi;Nautilus;Taliyah;Zeri;Yasuo;Twisted_Fate;Win;21;9;5;2;18;4;1;7;11;290;24;0;9.1;15709;494;23.4;49;20;8;16;14;1.54;0.63;0.5;0.25;15.4;15042;13638;858;546;473;20.7;0.35;52.4;0;1;0;0;0;1434;44;982;1;0;7514;7514;9297;0;28758;0;18;142;20190;35;18;36;150;50
Sheo;JUNGLE;BDS;FNC;Razork;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Blue;00:31:49;Jarvan_IV;Orianna;Xayah;Rell;Sejuani;Poppy;Win;21;9;5;2;15;3;3;10;4.3;158;140;0;5;11555;363;17.2;29;4;5;2;2;0.91;0.13;0.06;0.16;9.1;8615;3696;4237;682;271;11.8;0.41;61.9;0;0;0;0;0;328;7;442;1;0;5951;5951;20267;923;48402;0;22;345;38956;108;3;18;0;150
nuc;MID;BDS;FNC;Humanoid;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Blue;00:31:49;Ashe;Rumble;Rakan;Azir;Taliyah;Azir;Win;21;9;5;2;18;8;2;7;7.5;276;36;0;8.7;14488;455;21.6;38;13;6;11;11;1.19;0.41;0.35;0.19;11.9;20224;1349;18045;830;636;27.8;0.47;71.4;2;2;0;0;0;902;6;868;0;0;3178;3178;263;0;6317;0;23;620;10843;91;13;29;0;450
Ice;ADCARRY;BDS;FNC;Noah;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Blue;00:31:49;Zac;Volibear;Sejuani;Twisted_Fate;Xayah;Zeri;Win;21;9;5;2;17;6;0;7;Perfect_KDA;331;32;0;10.4;16598;522;24.7;59;15;18;4;4;1.85;0.47;0.13;0.57;18.5;24457;23414;29;1014;769;33.6;0.41;61.9;0;2;0;0;0;-737;-14;-355;0;0;6600;6600;5912;0;6103;0;8;69;11111;0;5;25;0;0
Labrov;SUPPORT;BDS;FNC;Jun;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Blue;00:31:49;RekSai;Maokai;Yasuo;Poppy;Rakan;Rell;Win;21;9;5;2;13;0;1;11;11;33;0;0;1;8862;279;13.2;144;83;14;11;11;4.53;2.61;0.35;0.44;45.1;4478;452;3440;586;141;6.1;0.35;52.4;0;0;0;0;0;12;-1;-311;-1;0;2027;2027;5903;2277;14918;1685;19;51;10657;41;13;27;0;0
Oscarinin;TOP;FNC;BDS;Adam;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Red;00:31:49;Nautilus;Vi;Zeri;Taliyah;Twisted_Fate;Yasuo;Loss;7;2;0;0;15;3;5;3;1.2;206;16;0;6.5;11098;349;21.8;26;12;7;3;3;0.82;0.38;0.09;0.22;11.6;10257;3105;6829;323;322;18.9;0.19;85.7;1;0;0;0;0;-1434;-44;-982;-1;0;662;662;4475;0;14298;0;32;167;20062;183;7;25;300;0
Razork;JUNGLE;FNC;BDS;Sheo;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Red;00:31:49;Orianna;Jarvan_IV;Rell;Xayah;Poppy;Sejuani;Loss;7;2;0;0;13;1;5;3;0.8;146;120;0;4.6;8413;264;16.5;41;12;13;9;8;1.29;0.38;0.28;0.41;18.2;7710;6260;876;574;242;14.2;0.13;57.1;0;0;0;0;0;-328;-7;-442;-1;0;0;0;9766;0;39405;0;34;737;27201;116;10;26;0;0
Humanoid;MID;FNC;BDS;nuc;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Red;00:31:49;Rumble;Ashe;Azir;Rakan;Azir;Taliyah;Loss;7;2;0;0;15;1;5;3;0.8;266;20;0;8.4;10899;343;21.4;23;8;9;0;0;0.72;0.25;0;0.28;10.2;14635;77;14247;311;460;27;0.13;57.1;0;0;0;0;0;-902;-6;-868;0;0;2492;2492;2133;0;16527;0;10;145;20422;161;2;18;0;50
Noah;ADCARRY;FNC;BDS;Ice;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Red;00:31:49;Volibear;Zac;Twisted_Fate;Sejuani;Zeri;Xayah;Loss;7;2;0;0;15;2;3;2;1.3;340;16;0;10.7;13859;436;27.2;38;14;21;5;5;1.19;0.44;0.16;0.66;16.9;18155;12190;5074;891;571;33.5;0.13;57.1;0;0;0;0;0;737;14;355;0;0;3078;3078;2920;0;12597;0;6;189;14185;90;7;24;350;100
Jun;SUPPORT;FNC;BDS;Labrov;13.04.2024;4;8;v14.6;Spring_Playoffs_24;1;5;5;1;Red;00:31:49;Maokai;RekSai;Poppy;Yasuo;Rell;Rakan;Loss;7;2;0;0;12;0;3;5;1.7;32;0;0;1;6606;208;13;97;57;10;14;12;3.05;1.79;0.44;0.31;43.1;3462;305;2453;704;109;6.4;0.16;71.4;0;0;0;0;0;-12;1;311;1;0;95;95;767;0;18977;1793;25;59;12440;112;16;33;0;0
Adam;TOP;BDS;FNC;Oscarinin;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Blue;00:31:19;Vi;Nautilus;Taliyah;Zeri;Gragas;KSante;Win;21;9;4;2;17;1;4;9;2.5;207;8;0;6.6;11065;353;17.3;28;9;2;7;5;0.89;0.29;0.22;0.06;9.3;13925;1038;12296;591;445;13.4;0.32;47.6;0;0;0;0;0;427;-24;-547;0;0;8469;8469;12564;0;28234;0;33;493;30755;138;9;26;0;0
Sheo;JUNGLE;BDS;FNC;Razork;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Blue;00:31:19;Jarvan_IV;Orianna;Xayah;Azir;Xin_Zhao;Maokai;Win;21;9;4;2;16;4;1;14;18;167;142;0;5.3;12317;393;19.3;39;9;9;7;7;1.25;0.29;0.22;0.29;13;15393;13166;1161;1066;492;14.8;0.57;85.7;0;0;0;0;0;1379;16;1183;1;0;3792;3792;39409;0;46902;0;24;517;49988;33;7;24;0;150
nuc;MID;BDS;FNC;Humanoid;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Blue;00:31:19;Rell;Ashe;Rakan;Lulu;Taliyah;Azir;Win;21;9;4;2;17;7;2;13;10;258;20;0;8.2;14090;450;22.1;38;7;9;5;5;1.21;0.22;0.16;0.29;12.7;27672;977;26362;333;884;26.7;0.64;95.2;0;0;0;0;0;1503;12;1124;1;1;2619;2619;5224;0;10281;0;38;499;16016;87;7;25;0;700
Ice;ADCARRY;BDS;FNC;Noah;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Blue;00:31:19;Zac;Volibear;Xin_Zhao;Maokai;Xayah;Zeri;Win;21;9;4;2;17;9;1;10;19;319;37;0;10.2;17948;573;28.1;45;16;10;5;5;1.44;0.51;0.16;0.32;15;40620;39439;0;1181;1297;39.1;0.61;90.5;0;1;0;0;0;1544;9;1294;2;0;12001;12001;9899;0;10336;0;15;149;17732;46;6;27;400;600
Labrov;SUPPORT;BDS;FNC;Jun;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Blue;00:31:19;Sejuani;Renekton;Gragas;KSante;Rakan;Lulu;Win;21;9;4;2;12;0;4;17;4.3;30;0;0;1;8371;267;13.1;150;81;14;19;17;4.79;2.59;0.61;0.45;50;6205;700;3780;1725;198;6;0.54;81;0;0;0;0;0;814;1;218;0;0;130;130;9021;3644;19495;1910;18;54;18402;139;21;37;0;0
Oscarinin;TOP;FNC;BDS;Adam;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Red;00:31:19;Nautilus;Vi;Zeri;Taliyah;KSante;Gragas;Loss;12;1;0;0;16;3;2;4;3.5;245;0;0;7.8;11039;352;21;18;10;3;7;6;0.57;0.32;0.22;0.1;8.3;11540;8658;2214;668;368;12.5;0.22;58.3;0;0;0;0;0;-427;24;547;0;0;4971;4971;5326;0;58083;246;22;375;36272;79;8;24;150;0
Razork;JUNGLE;FNC;BDS;Sheo;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Red;00:31:19;Orianna;Jarvan_IV;Azir;Xayah;Maokai;Xin_Zhao;Loss;12;1;0;0;12;0;6;8;1.3;119;105;0;3.8;7765;248;14.8;47;12;12;14;12;1.5;0.38;0.45;0.38;21.6;11222;490;9510;1222;358;12.2;0.26;66.7;0;0;0;0;0;-1379;-16;-1183;-1;0;0;0;15926;0;30746;403;60;433;35505;207;14;28;0;0
Humanoid;MID;FNC;BDS;nuc;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Red;00:31:19;Ashe;Rell;Lulu;Rakan;Azir;Taliyah;Loss;12;1;0;0;16;5;5;6;2.2;288;34;0;9.2;13068;417;24.9;20;8;7;0;0;0.64;0.26;0;0.22;9.2;34311;537;33200;574;1096;37.2;0.35;91.7;1;0;0;0;0;-1503;-12;-1124;-1;0;1138;1138;2800;189;20627;0;16;223;20757;135;2;22;400;50
Noah;ADCARRY;FNC;BDS;Ice;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Red;00:31:19;Volibear;Zac;Maokai;Xin_Zhao;Zeri;Xayah;Loss;12;1;0;0;15;4;4;7;2.8;305;22;0;9.7;14037;448;26.7;48;15;26;7;6;1.53;0.48;0.22;0.83;22;29416;18951;9717;748;939;31.9;0.35;91.7;0;1;0;0;0;-1544;-9;-1294;-2;0;0;0;5060;0;13717;0;9;179;19523;140;9;28;900;350
Jun;SUPPORT;FNC;BDS;Labrov;13.04.2024;4;8;v14.6;Spring_Playoffs_24;2;5;5;2;Red;00:31:19;Renekton;Sejuani;KSante;Gragas;Lulu;Rakan;Loss;12;1;0;0;12;0;4;11;2.8;28;0;0;0.9;6671;213;12.7;85;45;11;12;10;2.71;1.44;0.38;0.35;39;5833;1008;4825;0;186;6.3;0.35;91.7;0;0;0;0;0;-814;-1;-218;0;0;0;0;2312;807;7672;4859;29;267;14892;63;14;30;0;0
Oscarinin;TOP;FNC;BDS;Adam;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Blue;00:35:24;Ashe;Rell;Taliyah;Xayah;KSante;Darius;Win;21;11;4;1;17;5;3;9;4.7;226;0;0;6.4;13521;382;19.7;37;11;12;4;3;1.05;0.31;0.11;0.34;12.6;14509;10748;2542;1219;410;13.2;0.4;66.7;1;0;0;0;0;76;2;108;0;0;7501;7501;4663;0;59746;40;28;365;32050;86;5;28;0;150
Razork;JUNGLE;FNC;BDS;Sheo;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Blue;00:35:24;Orianna;RekSai;Volibear;Azir;Volibear;Sejuani;Win;21;11;4;1;16;4;2;15;9.5;207;183;0;5.8;13382;378;19.5;58;8;22;5;5;1.64;0.23;0.14;0.62;19.7;18866;12802;5249;815;533;17.1;0.54;90.5;0;1;0;0;0;1190;30;614;1;0;2493;2493;17912;0;57598;0;27;464;34108;44;6;27;150;300
Humanoid;MID;FNC;BDS;nuc;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Blue;00:35:24;Zeri;Vi;Varus;Rakan;Taliyah;Azir;Win;21;11;4;1;18;6;1;10;16;316;52;0;8.9;15251;431;22.2;43;14;12;3;3;1.21;0.4;0.08;0.34;14.6;30514;1441;28276;797;862;27.7;0.45;76.2;0;1;0;0;0;-633;-1;377;1;0;5457;5457;4352;1760;11308;0;44;704;17865;35;5;24;0;50
Noah;ADCARRY;FNC;BDS;Ice;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Blue;00:35:24;Olaf;Nautilus;KSante;Sejuani;Varus;Xayah;Win;21;11;4;1;17;5;3;11;5.3;352;0;0;9.9;16948;479;24.7;41;8;19;1;1;1.16;0.23;0.03;0.54;13.9;41259;33793;6015;1451;1166;37.5;0.45;76.2;0;0;0;0;0;1354;12;769;1;0;12893;12893;3451;0;7532;0;35;399;16171;72;3;22;50;750
Jun;SUPPORT;FNC;BDS;Labrov;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Blue;00:35:24;Rumble;Renata_Glasc;Alistar;Darius;Alistar;Rakan;Win;21;11;4;1;14;1;3;17;6;32;0;0;0.9;9529;269;13.9;115;65;12;16;16;3.25;1.84;0.45;0.34;39.1;4957;365;3675;917;140;4.5;0.51;85.7;0;0;0;0;0;-5;-1;417;0;0;761;761;17310;9042;48078;1991;37;111;27922;75;19;37;0;0
Adam;TOP;BDS;FNC;Oscarinin;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Red;00:35:24;Rell;Ashe;Xayah;Taliyah;Darius;KSante;Loss;12;3;1;0;17;5;7;3;1.1;260;16;0;7.3;13713;387;23.6;28;13;2;6;5;0.79;0.37;0.17;0.06;8.6;18710;15290;0;3420;529;18.9;0.23;66.7;1;2;0;0;0;-76;-2;-108;0;0;876;876;7974;0;36867;0;23;138;38653;193;10;28;800;100
Sheo;JUNGLE;BDS;FNC;Razork;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Red;00:35:24;RekSai;Orianna;Azir;Volibear;Sejuani;Volibear;Loss;12;3;1;0;14;0;4;11;2.8;147;131;0;4.2;9547;270;16.4;51;6;12;5;3;1.44;0.17;0.14;0.34;15.6;7942;3859;3834;249;224;8;0.31;91.7;0;0;0;0;0;-1190;-30;-614;-1;0;2350;2350;16717;1204;40887;0;27;271;38200;133;6;22;0;0
nuc;MID;BDS;FNC;Humanoid;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Red;00:35:24;Vi;Zeri;Rakan;Varus;Azir;Taliyah;Loss;12;3;1;0;16;2;4;8;2.5;269;15;0;7.6;12436;351;21.4;28;9;4;7;4;0.79;0.25;0.2;0.11;8.6;34207;133;32358;1716;966;34.5;0.28;83.3;0;0;0;0;0;633;1;-377;-1;0;5822;5822;3581;0;23180;0;27;296;27940;123;10;32;100;0
Ice;ADCARRY;BDS;FNC;Noah;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Red;00:35:24;Nautilus;Olaf;Sejuani;KSante;Xayah;Varus;Loss;12;3;1;0;16;5;3;6;3.7;336;36;0;9.5;14553;411;25.1;44;17;10;6;6;1.24;0.48;0.17;0.28;13.5;32250;30901;51;1298;911;32.5;0.31;91.7;0;1;0;0;0;-1354;-12;-769;-1;0;140;140;5528;0;6694;0;24;177;18917;31;8;28;350;100
Labrov;SUPPORT;BDS;FNC;Jun;13.04.2024;4;8;v14.6;Spring_Playoffs_24;3;5;5;3;Red;00:35:24;Renata_Glasc;Rumble;Darius;Alistar;Rakan;Alistar;Loss;12;3;1;0;12;0;3;11;3.7;37;0;0;1;7811;221;13.5;176;100;23;18;17;4.97;2.82;0.51;0.65;53.8;6053;864;4247;942;171;6.1;0.31;91.7;0;0;0;0;0;5;1;-417;0;0;0;0;7364;2288;21143;3985;36;94;18084;56;20;36;0;0
Adam;TOP;BDS;FNC;Oscarinin;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Blue;00:25:10;Vi;Taliyah;Azir;Aurelion_Sol;Gragas;KSante;Loss;7;3;2;0;14;0;2;1;0.5;189;6;0;7.5;8190;325;19.7;17;9;1;5;3;0.68;0.36;0.2;0.04;8.7;10026;1217;8809;0;398;24.5;0.04;14.3;0;0;0;0;0;-161;-6;152;0;0;3470;3470;7055;0;13034;0;30;415;16107;80;7;21;0;0
Sheo;JUNGLE;BDS;FNC;Razork;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Blue;00:25:10;Volibear;Rell;Ashe;Kalista;Xin_Zhao;Jax;Loss;7;3;2;0;13;5;2;0;2.5;164;146;0;6.5;9643;383;23.1;25;9;2;7;7;0.99;0.36;0.28;0.08;12.8;9350;8688;452;210;372;22.9;0.2;71.4;1;0;0;0;0;521;-8;-279;0;0;1875;1875;20815;0;21995;0;16;845;29422;26;7;21;550;300
nuc;MID;BDS;FNC;Humanoid;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Blue;00:25:10;Varus;Zeri;Xin_Zhao;Jax;Azir;Aurelion_Sol;Loss;7;3;2;0;14;2;5;2;0.8;215;0;0;8.5;9517;378;22.8;22;10;2;5;4;0.87;0.4;0.2;0.08;11.3;10057;114;9943;0;400;24.6;0.16;57.1;1;0;0;0;0;895;5;151;0;0;4196;4196;481;0;6524;0;5;109;12216;130;7;20;0;50
Ice;ADCARRY;BDS;FNC;Noah;13.04.2024;4;8;v14.6;Spring_Playoffs_24;4;5;5;4;Blue;00:25:10;Zac;Olaf;Nautilus;KSante;Ashe;Kalista;Loss;7;3;2;0;13;0;3;3;1;232;6;0;9.2;8771;349;21.1;36;11;10;4;4;1.43;0.44;0.16;0.4;18.5;8920;8189;731;0;354;21.8;0.12;42.9;0;0;0;0;0;-2450;2;-1079;-1;0;107;107;933;0;4036;0;24;569;7978;66;6;23;0;0
